Price,Close,High,Low,Open,Volume,MA20,MA50,MA120,RSI,MACD,MACD_Signal,MACD_Histogram,MA_Signal,MA20_prev,MA50_prev,Filtered_Signal,Equity
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,36861.4908203125,44327.463671875,50636.69280598958,59.00473288572943,-1196.5272231821946,-2262.728667835088,1066.2014446528933,0,36805.8873046875,44599.773359375,0,100000
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,36856.9955078125,43993.742578125,50546.252734375,51.76776080649156,-1067.159577584047,-2023.6148497848797,956.4552722008327,0,36861.4908203125,44327.463671875,0,100000
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,36974.7904296875,43658.31859375,50428.790201822914,47.181214795803506,-977.0595769435095,-1814.3037952166057,837.2442182730963,0,36856.9955078125,43993.742578125,0,100000
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,37033.3494140625,43302.961328125,50296.352278645834,47.292224391714676,-1076.117925279912,-1666.666621229267,590.5486959493551,0,36974.7904296875,43658.31859375,0,100000
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,37030.2365234375,42860.275234375,50127.416764322916,50.165812303958006,-1155.135230383603,-1564.3603430601345,409.2251126765316,0,37033.3494140625,43302.961328125,0,100000
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,36948.50859375,42417.68015625,49957.406575520836,49.56922587823876,-1197.304165161324,-1490.9491074803725,293.6449423190486,0,37030.2365234375,42860.275234375,0,100000
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,36698.09697265625,41918.5924609375,49741.87947591146,45.463476758792496,-1537.509688924074,-1500.261223769113,-37.24846515496097,0,36948.50859375,42417.68015625,0,100000
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,36444.62099609375,41424.6998046875,49561.03230794271,47.751837436626964,-1720.4025948117123,-1544.2894979776331,-176.11309683407922,0,36698.09697265625,41918.5924609375,0,100000
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,36170.33408203125,41032.4895703125,49435.187320963545,40.39269258783804,-1746.9771175748247,-1584.8270218970715,-162.15009567775314,0,36444.62099609375,41424.6998046875,0,100000
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,36058.73564453125,40577.2581640625,49309.82986653646,44.672546017902036,-1672.950339553623,-1602.451685428382,-70.49865412524105,0,36170.33408203125,41032.4895703125,0,100000
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,35863.0267578125,40082.0834375,49181.02926432292,36.77693665057564,-1837.1704659737225,-1649.3954415374503,-187.77502443627213,0,36058.73564453125,40577.2581640625,0,100000
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521,35679.2216796875,39578.6809375,49063.08356119792,41.71166424582865,-1901.1417126664091,-1699.7446957632426,-201.39701690316656,0,35863.0267578125,40082.0834375,0,100000
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894,35733.6685546875,39095.59828125,48966.92682291667,38.431234223966996,-1733.088278876734,-1706.413412385941,-26.674866490792965,0,35679.2216796875,39578.6809375,0,100000
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,35781.7537109375,38619.638671875,48877.73154296875,34.2134149617857,-1598.8478037124369,-1684.9002906512403,86.05248693880344,0,35733.6685546875,39095.59828125,0,100000
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,35707.8865234375,38219.79828125,48763.03600260417,38.401766187758476,-1361.1045522593558,-1620.1411429728637,259.03659071350785,0,35781.7537109375,38619.638671875,0,100000
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,35624.7984375,37786.523515625,48651.88473307292,40.98294289682258,-1225.294144898573,-1541.1717433580056,315.87759845943265,0,35707.8865234375,38219.79828125,0,100000
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,35436.684375,37474.95515625,48510.50035807292,38.51417712977322,-1222.0892628364309,-1477.3552472536908,255.26598441725992,0,35624.7984375,37786.523515625,0,100000
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,35353.9109375,37158.572265625,48388.29934895833,44.620031998007626,-1179.7310552340641,-1417.8304088497655,238.09935361570138,0,35436.684375,37474.95515625,0,100000
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643,35132.4453125,36854.3325,48269.4763671875,47.39275309748651,-1071.5560372523323,-1348.575534530279,277.0194972779466,0,35353.9109375,37158.572265625,0,100000
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911,34885.910546875,36624.884375,48155.93802083333,48.90259616850556,-925.1944515144787,-1263.899317927119,338.7048664126403,0,35132.4453125,36854.3325,0,100000
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282,34552.897265625,36370.68328125,48010.432291666664,56.3772662445922,-922.9709522011763,-1195.7136447819305,272.74269258075424,0,34885.910546875,36624.884375,0,100000
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,34347.30390625,36184.636953125,47860.337890625,55.444150490164255,-871.6868909619734,-1130.9082940179392,259.22140305596577,0,34552.897265625,36370.68328125,0,100000
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,34137.3951171875,36003.55546875,47685.597981770836,50.43962967732021,-851.8761127436592,-1075.1018577630832,223.22574501942404,0,34347.30390625,36184.636953125,0,100000
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,33991.9013671875,35921.0540625,47492.838151041666,44.083459783627575,-904.660524179526,-1041.0135910463719,136.3530668668459,0,34137.3951171875,36003.55546875,0,100000
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,33901.0083984375,35781.35953125,47292.77890625,58.32050821617453,-862.2648932625525,-1005.263851489608,142.99895822705548,0,33991.9013671875,35921.0540625,0,100000
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,33792.11953125,35705.67609375,47094.34915364583,55.24863746191439,-841.3586914813131,-972.482819487949,131.12412800663583,0,33901.0083984375,35781.35953125,0,100000
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,33920.29423828125,35639.7471875,46869.325,48.1331748512093,-757.981644812462,-929.5825845528517,171.60093974038966,0,33792.11953125,35705.67609375,0,100000
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,33952.80361328125,35607.4525,46651.437760416666,44.599016679873756,-770.5198249031091,-897.7700326229033,127.25020771979416,0,33920.29423828125,35639.7471875,0,100000
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,33901.753515625,35487.3733984375,46458.06131184896,35.41945190923937,-807.7646786433179,-879.7689618269861,72.00428318366824,0,33952.80361328125,35607.4525,0,100000
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,33809.7490234375,35375.7758984375,46258.20668945312,39.07090585937831,-818.1414667529534,-867.4434628121796,49.30199605922621,0,33901.753515625,35487.3733984375,0,100000
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,33816.89658203125,35225.5065234375,46032.455322265625,40.7872839829581,-900.0398488416758,-873.962740018079,-26.07710882359686,0,33809.7490234375,35375.7758984375,0,100000
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,33778.65966796875,35085.1979296875,45812.143798828125,37.313703234382096,-982.6018290525826,-895.6905578249798,-86.91127122760281,0,33816.89658203125,35225.5065234375,0,100000
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,33622.830859375,35001.9071875,45588.697265625,32.765752331998925,-1027.1924755747823,-921.9909413749402,-105.20153419984206,0,33778.65966796875,35085.1979296875,0,100000
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,33490.95458984375,34945.5220703125,45367.72364908854,30.03141790823004,-1029.3830073163917,-943.4693545632306,-85.91365275316116,0,33622.830859375,35001.9071875,0,100000
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,33238.45732421875,34848.3161328125,45145.177067057295,32.098048393721996,-1097.4635276502268,-974.26818918063,-123.19533846959678,0,33490.95458984375,34945.5220703125,0,100000
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,32976.78291015625,34697.8059765625,44939.16209309896,24.55158274553895,-1218.904699961353,-1023.1954913367747,-195.7092086245782,0,33238.45732421875,34848.3161328125,0,100000
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,32903.71171875,34606.321328125,44750.59332682292,41.78850948595185,-1116.417588560249,-1041.8399107814698,-74.57767777877916,0,32976.78291015625,34697.8059765625,0,100000
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,32824.5146484375,34501.07984375,44580.083658854164,47.13500532728913,-1007.2518761612664,-1034.9223038574291,27.670427696162733,0,32903.71171875,34606.321328125,0,100000
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,32770.16484375,34388.535546875,44429.0619140625,48.93843725335438,-809.0580095961232,-989.7494450051679,180.69143540904474,0,32824.5146484375,34501.07984375,0,100000
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,32720.398046875,34336.496328125,44255.3546875,53.63129559263954,-587.8483451550965,-909.3692250351537,321.52087988005724,0,32770.16484375,34388.535546875,0,100000
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,32800.6072265625,34332.4609375,44083.49365234375,55.06069774085154,-323.458509394688,-792.1870819070606,468.7285725123726,0,32720.398046875,34336.496328125,0,100000
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,32955.72421875,34361.9640625,43928.383561197916,67.6147074000358,45.905516949154844,-624.5685621358175,670.4740790849723,0,32800.6072265625,34332.4609375,0,100000
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,33233.3048828125,34478.88875,43775.52307942708,74.85979907466883,499.8509875382151,-399.6846522010109,899.5356397392261,0,32955.72421875,34361.9640625,0,100000
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,33589.231640625,34609.35421875,43617.841536458334,75.70412205192805,896.7929137115425,-140.3891390185002,1037.1820527300426,0,33233.3048828125,34478.88875,0,100000
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,33899.7521484375,34662.620234375,43460.25478515625,81.82859344777563,1198.5658354859625,127.40185588239243,1071.16397960357,0,33589.231640625,34609.35421875,0,100000
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,34335.503515625,34773.27921875,43319.752604166664,86.55126193856812,1599.0011350472778,421.7217117153696,1177.2794233319082,0,33899.7521484375,34662.620234375,0,100000
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,34704.80390625,34859.11515625,43171.768294270834,83.00401577903929,1845.9010184922154,706.557573070739,1139.3434454214764,0,34335.503515625,34773.27921875,0,100000
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,35045.75625,34947.562734375,43024.85999348958,74.51711774400164,1886.5774914220892,942.5615567410092,944.01593468108,0,34704.80390625,34859.11515625,0,100000
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,35370.75224609375,34949.644453125,42861.88824869792,75.44915050256053,1835.2872975902646,1121.1067049108603,714.1805926794043,0,35045.75625,34947.562734375,0,100000
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,35637.28388671875,34908.33453125,42687.68076171875,75.27330652632894,1690.5096106412238,1234.987286056933,455.5223245842908,0,35370.75224609375,34949.644453125,0,100000
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,36035.62255859375,34895.15921875,42533.9736328125,74.16414985548035,1685.0131829957827,1324.9924654447032,360.02071755107954,0,35637.28388671875,34908.33453125,0,100000
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,36508.02333984375,34945.6090625,42407.478776041666,75.5850469254624,1751.0127600342967,1410.196524362622,340.8162356716746,0,36035.62255859375,34895.15921875,0,100000
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,37072.194921875,35040.868984375,42278.25,76.53708529121967,1938.0791457763335,1515.7730486453645,422.30609713096896,0,36508.02333984375,34945.6090625,0,100000
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,37710.14443359375,35216.240078125,42164.17330729167,77.84643892682291,2201.302397545427,1652.8789184253772,548.4234791200499,0,37072.194921875,35040.868984375,0,100000
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,38359.15869140625,35379.885,42030.8806640625,73.30022465576556,2322.0033776631535,1786.7038102729325,535.299567390221,0,37710.14443359375,35216.240078125,0,100000
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,39187.06142578125,35593.227109375,41915.5509765625,74.12788646122996,2594.9057719558114,1948.3442026095086,646.5615693463028,0,38359.15869140625,35379.885,0,100000
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,39860.7783203125,35871.3938671875,41796.314127604164,67.7334292516688,2716.894788245445,2102.054319736696,614.8404685087489,0,39187.06142578125,35593.227109375,0,100000
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,40524.8048828125,36133.1533984375,41647.065625,66.62135387657491,2782.1949405293926,2238.0824438952354,544.1124966341572,0,39860.7783203125,35871.3938671875,0,100000
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,41067.141796875,36347.2586328125,41491.38723958333,62.28300124492445,2708.6878970563557,2332.2035345274594,376.4843625288963,0,40524.8048828125,36133.1533984375,0,100000
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,41742.185546875,36609.8762890625,41362.04814453125,64.52654840331405,2888.6642117477822,2443.495669971524,445.1685417762583,0,41067.141796875,36347.2586328125,0,100000
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,42329.5234375,36919.059609375,41241.41611328125,64.23433839809216,2941.2007635801274,2543.0366886932447,398.16407488688264,0,41742.185546875,36609.8762890625,0,100000
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,42814.996875,37216.274140625,41127.7759765625,70.07368385572263,2944.8599924250666,2623.4013494396095,321.4586429854571,0,42329.5234375,36919.059609375,0,100000
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,43144.8740234375,37443.3709375,41042.678483072916,69.01750031560238,2831.003300367105,2664.921739625109,166.08156074199633,0,42814.996875,37216.274140625,0,100000
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,43379.8466796875,37648.59140625,40950.77093098958,68.02794400263329,2605.1055695482864,2652.9585056097444,-47.85293606145797,0,43144.8740234375,37443.3709375,0,100000
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,43619.4849609375,37827.259609375,40853.50556640625,65.17038649487657,2406.8744847808557,2603.741701443967,-196.86721666311132,0,43379.8466796875,37648.59140625,0,100000
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,43843.5865234375,38060.794453125,40793.601302083334,66.75579398449923,2377.010927088071,2558.395546572788,-181.38461948471695,0,43619.4849609375,37827.259609375,0,100000
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,44229.235546875,38376.135625,40773.40882161458,67.99318894429715,2535.6554065784876,2553.847518573928,-18.192111995440428,0,43843.5865234375,38060.794453125,0,100000
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,44675.7654296875,38676.30453125,40755.174153645836,62.93028230100108,2596.4573142951413,2562.369477718171,34.0878365769704,0,44229.235546875,38376.135625,0,100000
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,45181.75078125,38969.366640625,40749.09736328125,66.76006623309355,2647.7028406196478,2579.4361502984666,68.26669032118116,0,44675.7654296875,38676.30453125,0,100000
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,45751.4091796875,39254.533984375,40753.61315104167,61.25093645999744,2675.587738060567,2598.666467850887,76.92127020968019,0,45181.75078125,38969.366640625,0,100000
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,46149.33984375,39533.73625,40700.98284505208,56.979491274189876,2520.1607319181494,2582.9653206643397,-62.80458874619035,0,45751.4091796875,39254.533984375,0,100000
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,46553.9015625,39828.248125,40650.380110677084,60.23998401500423,2469.755440986977,2560.3233447288676,-90.5679037418904,0,46149.33984375,39533.73625,0,100000
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,46760.1875,40089.9859375,40584.69274088542,57.26803620748381,2241.093203038203,2496.477316390735,-255.38411335253204,0,46553.9015625,39828.248125,0,100000
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,46985.330859375,40413.611875,40547.222395833334,53.942915012774684,2205.2359092402985,2438.229034960648,-232.99312572034933,0,46760.1875,40089.9859375,0,100000
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,47240.5451171875,40715.6996875,40473.490950520834,55.821902537544716,2139.5460604329273,2378.492440055104,-238.94637962217666,0,46985.330859375,40413.611875,0,100000
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,47363.7666015625,41021.8859375,40398.50579427083,55.74055533474541,2057.9082786273502,2314.3756077695534,-256.4673291422032,0,47240.5451171875,40715.6996875,0,100000
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,47437.2642578125,41278.181875,40318.70501302083,53.23018322564775,1828.9118185531552,2217.2828499262737,-388.3710313731185,0,47363.7666015625,41021.8859375,0,100000
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,47515.916796875,41558.398671875,40235.091634114586,58.20316187247744,1637.5671282550902,2101.339705592037,-463.7725773369466,0,47437.2642578125,41278.181875,0,100000
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,47736.8537109375,41881.2987109375,40197.70403645833,62.15859474543883,1603.0356675143921,2001.6788979765079,-398.64323046211575,0,47515.916796875,41558.398671875,0,100000
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,47813.573828125,42211.4062109375,40130.23499348958,58.584825834660286,1596.0589563356189,1920.55490964833,-324.4959533127112,0,47736.8537109375,41881.2987109375,0,100000
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,47959.9953125,42576.2991015625,40077.14215494792,52.583943942153496,1628.0573444424444,1862.055396607153,-233.9980521647085,0,47813.573828125,42211.4062109375,0,100000
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,48104.8763671875,42946.7608203125,40015.37734375,54.01979296747029,1628.1323511421797,1815.2707875141582,-187.13843637197851,0,47959.9953125,42576.2991015625,0,100000
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,48392.32265625,43351.16765625,39956.624283854166,58.49206245273321,1753.9274560221093,1803.0021212157487,-49.074665193639476,0,48104.8763671875,42946.7608203125,0,100000
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,48789.2314453125,43767.9021484375,39909.9677734375,60.30953210172689,1902.706498808133,1822.9429967342257,79.76350207390715,0,48392.32265625,43351.16765625,0,100000
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,48889.728515625,44087.7680859375,39834.56220703125,47.63927988026442,1533.12255513556,1764.9789084144925,-231.85635327893237,0,48789.2314453125,43767.9021484375,0,100000
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,48858.419140625,44413.4489453125,39746.11901041667,42.211567619148596,1168.6759836099081,1645.7183234535757,-477.0423398436676,0,48889.728515625,44087.7680859375,0,100000
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,48711.0314453125,44699.063515625,39723.12639973958,48.351140510650154,893.7567924304458,1495.32601724895,-601.5692248185042,0,48858.419140625,44413.4489453125,0,100000
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,48509.95234375,44950.479609375,39682.85738932292,37.02961419601759,547.9216560513232,1305.8451450094246,-757.9234889581014,0,48711.0314453125,44699.063515625,0,100000
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,48303.942578125,45182.877734375,39643.865071614586,38.61577082017609,296.05545483061724,1103.8872069736633,-807.8317521430461,0,48509.95234375,44950.479609375,0,100000
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,48129.7986328125,45418.29421875,39638.057421875,41.884031398613416,164.09910965962627,915.9295875108559,-751.8304778512296,0,48303.942578125,45182.877734375,0,100000
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,47992.646484375,45610.551953125,39625.615885416664,43.61026111438171,-28.920434815190674,726.9595830456466,-755.8800178608373,0,48129.7986328125,45418.29421875,0,100000
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,47899.231640625,45805.65109375,39655.24072265625,49.798239840716334,-9.948895972775063,579.5778872419622,-589.5267832147373,0,47992.646484375,45610.551953125,0,100000
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,47960.9380859375,45981.03921875,39699.13193359375,48.11506477070175,91.48962793192914,481.9602353799556,-390.47060744802644,0,47899.231640625,45805.65109375,0,100000
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,47897.17265625,46136.78828125,39788.972916666666,45.6380859242692,138.57214555890823,413.28261741574613,-274.7104718568379,0,47960.9380859375,45981.03921875,0,100000
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,47815.428515625,46281.970234375,39843.01276041667,42.12985887250949,132.73137102950568,357.1723681384981,-224.4409971089924,0,47897.17265625,46136.78828125,0,100000
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,47787.855078125,46402.8265625,39934.46002604167,45.484654220055084,207.2797656742332,327.1938476456451,-119.91408197141192,0,47815.428515625,46281.970234375,0,100000
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,47798.116796875,46515.50703125,40015.489908854164,37.27894924151922,182.10495823720703,298.1760697639575,-116.07111152675049,0,47787.855078125,46402.8265625,0,100000
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,47581.9724609375,46572.88515625,40082.76673177083,26.907463703162037,-192.0010104326866,200.14065372462866,-392.1416641573153,0,47798.116796875,46515.50703125,0,100000
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,47174.3048828125,46602.719765625,40099.330859375,32.545966978314254,-654.4358746563012,29.22534804844266,-683.6612227047439,0,47581.9724609375,46572.88515625,0,100000
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,46886.644140625,46711.1503125,40142.43323567708,43.607287542583556,-779.4744709180377,-132.51461574485347,-646.9598551731842,0,47174.3048828125,46602.719765625,0,100000
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,46630.1302734375,46814.1021875,40189.10738932292,46.38675874642293,-763.2100847736001,-258.65370955060285,-504.55637522299725,0,46886.644140625,46711.1503125,0,100000
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,46274.8865234375,46853.50609375,40225.79723307292,45.19110687660552,-905.7291384664422,-388.06879533377077,-517.6603431326714,0,46630.1302734375,46814.1021875,0,100000
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,45823.045703125,46851.50796875,40284.288802083334,44.1003930629062,-1016.8920963344281,-513.8334555339022,-503.05864080052584,0,46274.8865234375,46853.50609375,0,100000
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,45351.7958984375,46824.562734375,40355.892740885414,43.10108272100228,-1053.1535672129612,-621.697477869714,-431.4560893432472,0,45823.045703125,46851.50796875,0,100000
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,45123.0259765625,46793.315,40410.53942057292,43.3681006209783,-1147.1647662093746,-726.7909355376462,-420.37383067172846,0,45351.7958984375,46824.562734375,0,100000
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,44870.18359375,46686.6978125,40441.38681640625,34.57287381934117,-1303.5683863209924,-842.1464256943156,-461.4219606266769,0,45123.0259765625,46793.315,0,100000
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,44628.8306640625,46606.284453125,40482.04879557292,32.673039489060486,-1368.9864867067663,-947.5144378968059,-421.47204880996037,0,44870.18359375,46686.6978125,0,100000
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,44574.1798828125,46570.229609375,40533.846419270834,40.45485525541388,-1227.023970066497,-1003.4163443307443,-223.60762573575266,0,44628.8306640625,46606.284453125,0,100000
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,44719.9541015625,46644.00265625,40608.081217447914,51.717822467347055,-756.7188405612469,-954.0768435768448,197.3580030155979,0,44574.1798828125,46570.229609375,0,100000
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,44802.3650390625,46642.366015625,40698.22356770833,48.82480833492055,-411.96642325016,-845.6547595115079,433.6883362613479,0,44719.9541015625,46644.00265625,0,100000
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,44964.208984375,46664.426171875,40803.62353515625,51.99191417245459,-98.20062245657755,-696.163932100522,597.9633096439444,0,44802.3650390625,46642.366015625,0,100000
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,45065.2294921875,46705.744140625,40914.04456380208,65.60622627058947,221.57423746667337,-512.6162981870829,734.1905356537562,0,44964.208984375,46664.426171875,0,100000
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,45232.152734375,46815.950703125,41063.662109375,76.60449883342876,661.190402435408,-277.8549580625846,939.0453604979926,0,45065.2294921875,46705.744140625,0,100000
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,45611.0572265625,47029.2725,41246.06891276042,77.66517790590277,1304.9382995341512,38.70369345676264,1266.2346060773884,0,45232.152734375,46815.950703125,0,100000
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,45937.98046875,47209.3684375,41383.2427734375,70.68669668787885,1670.3454302436076,365.03204081413173,1305.3133894294758,0,45611.0572265625,47029.2725,0,100000
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,46222.4546875,47354.373828125,41527.119856770834,78.32407522482438,1950.5099632895508,682.1276253092157,1268.3823379803353,0,45937.98046875,47209.3684375,0,100000
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,46607.8548828125,47466.954765625,41674.06839192708,79.85077737802258,2227.5860508521655,991.2193104178059,1236.3667404343596,0,46222.4546875,47354.373828125,0,100000
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,47204.24375,47584.276484375,41834.22724609375,78.58437094912682,2403.596116382956,1273.694671610836,1129.9014447721202,0,46607.8548828125,47466.954765625,0,100000
