Price,Close,High,Low,Open,Volume,MA120,MA360,RSI,MA_Signal,Position,MA120_prev,MA360_prev,Filtered_Signal,Equity
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,
Date,,,,,,,,,,,,,,
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,40482.04879557292,37879.29449055989,32.673039489060486,0,0,40441.38681640625,37793.47565646702,0,100000.0
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,40533.846419270834,37970.95436469184,40.45485525541388,0,0,40482.04879557292,37879.29449055989,0,100000.0
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,40608.081217447914,38075.15585123698,51.717822467347055,0,0,40533.846419270834,37970.95436469184,0,100000.0
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,40698.22356770833,38178.051738823786,48.82480833492055,0,0,40608.081217447914,38075.15585123698,0,100000.0
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,40803.62353515625,38281.61914876302,51.99191417245459,0,0,40698.22356770833,38178.051738823786,0,100000.0
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,40914.04456380208,38387.309271918406,65.60622627058947,0,0,40803.62353515625,38281.61914876302,0,100000.0
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,41063.662109375,38499.02719184028,76.60449883342876,0,0,40914.04456380208,38387.309271918406,0,100000.0
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,41246.06891276042,38621.18626844618,77.66517790590277,0,0,41063.662109375,38499.02719184028,0,100000.0
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,41383.2427734375,38738.54910481771,70.68669668787885,0,0,41246.06891276042,38621.18626844618,0,100000.0
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,41527.119856770834,38856.72118326823,78.32407522482438,0,0,41383.2427734375,38738.54910481771,0,100000.0
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,41674.06839192708,38977.66206054688,79.85077737802258,0,0,41527.119856770834,38856.72118326823,0,100000.0
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,41834.22724609375,39097.87380642361,78.58437094912682,0,0,41674.06839192708,38977.66206054688,0,100000.0
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,41987.45166015625,39226.10343424479,84.70971233083527,0,0,41834.22724609375,39097.87380642361,0,100000.0
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,42119.30651041667,39350.2227593316,83.78460759155259,0,0,41987.45166015625,39226.10343424479,0,100000.0
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,42260.930078125,39477.772032335066,84.3689270347263,0,0,42119.30651041667,39350.2227593316,0,100000.0
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,42419.0505859375,39604.38171657986,82.38175768844962,0,0,42260.930078125,39477.772032335066,0,100000.0
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,42615.220963541666,39742.37508951823,82.3364234060732,0,0,42419.0505859375,39604.38171657986,0,100000.0
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,42824.42874348958,39875.898673502605,81.18205551166004,0,0,42615.220963541666,39742.37508951823,0,100000.0
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,43040.57662760417,40010.86457790799,81.3348143379037,0,0,42824.42874348958,39875.898673502605,0,100000.0
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,43259.9748046875,40147.23829752604,80.94081512276748,0,0,43040.57662760417,40010.86457790799,0,100000.0
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,43531.51896158854,40289.332546657984,80.78798836741518,0,0,43259.9748046875,40147.23829752604,0,100000.0
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,43810.57875976562,40436.44827473958,78.60090253098338,0,0,43531.51896158854,40289.332546657984,0,100000.0
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,44047.97163085938,40572.934174262155,70.18980067250787,0,0,43810.57875976562,40436.44827473958,0,100000.0
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,44264.88686523437,40703.5954155816,65.16626630342947,0,0,44047.97163085938,40572.934174262155,0,100000.0
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,44512.85218098958,40837.26856011285,64.68999214640937,0,0,44264.88686523437,40703.5954155816,0,100000.0
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,44752.39016927083,40969.19342990452,63.91224109927854,0,0,44512.85218098958,40837.26856011285,0,100000.0
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,44988.975,41106.674823676214,62.89955503855746,0,0,44752.39016927083,40969.19342990452,0,100000.0
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,45205.05380859375,41236.071484375,59.49459403064572,0,0,44988.975,41106.674823676214,0,100000.0
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,45393.50888671875,41360.36392144097,52.321802243947516,0,0,45205.05380859375,41236.071484375,0,100000.0
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,45606.68639322917,41491.118497721356,56.51118200226955,0,0,45393.50888671875,41360.36392144097,0,100000.0
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,45845.485123697916,41625.22312011719,51.39779512347701,0,0,45606.68639322917,41491.118497721356,0,100000.0
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,46078.75,41757.876245117186,52.23299468600074,0,0,45845.485123697916,41625.22312011719,0,100000.0
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,46300.836751302086,41884.929324001736,49.472079060978636,0,0,46078.75,41757.876245117186,0,100000.0
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,46515.14195963542,42011.147450086806,47.6850709433158,0,0,46300.836751302086,41884.929324001736,0,100000.0
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,46760.81194661458,42145.57147352431,47.65205438930706,0,0,46515.14195963542,42011.147450086806,0,100000.0
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,47000.26904296875,42277.48947211372,42.655509758118924,0,0,46760.81194661458,42145.57147352431,0,100000.0
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,47230.24322916667,42405.60034722222,47.93067886718604,0,0,47000.26904296875,42277.48947211372,0,100000.0
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,47465.645768229166,42532.91916232639,51.26562193797924,0,0,47230.24322916667,42405.60034722222,0,100000.0
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,47696.72467447917,42660.21399739583,50.39786098491753,0,0,47465.645768229166,42532.91916232639,0,100000.0
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,47945.1119140625,42790.910232204864,56.59748191867378,0,0,47696.72467447917,42660.21399739583,0,100000.0
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,48222.83391927083,42933.26861979167,61.155504388899104,0,0,47945.1119140625,42790.910232204864,0,100000.0
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,48504.63375651042,43074.66775716146,68.14455346016646,0,0,48222.83391927083,42933.26861979167,0,100000.0
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,48773.74379882812,43210.88898654514,67.79017409378615,0,0,48504.63375651042,43074.66775716146,0,100000.0
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,49041.47390950521,43344.87190212674,63.34913572797486,0,0,48773.74379882812,43210.88898654514,0,100000.0
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,49311.267333984375,43474.06783311632,56.26034698386847,0,0,49041.47390950521,43344.87190212674,0,100000.0
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,49586.667236328125,43603.69428168403,58.393720635356246,0,0,49311.267333984375,43474.06783311632,0,100000.0
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,49869.44866536458,43736.054698350694,63.12603619314813,0,0,49586.667236328125,43603.69428168403,0,100000.0
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548,50134.12416992187,43860.87846679687,57.33980833253799,0,0,49869.44866536458,43736.054698350694,0,100000.0
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592,50378.65262044271,43976.209060329864,41.746691545375946,0,0,50134.12416992187,43860.87846679687,0,100000.0
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930,50633.32482096354,44092.87019856771,42.974941125724655,0,0,50378.65262044271,43976.209060329864,0,100000.0
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699,50840.253515625,44200.0313530816,38.960852456583794,0,0,50633.32482096354,44092.87019856771,0,100000.0
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772,51055.307454427086,44308.3983344184,42.936340313823756,0,0,50840.253515625,44200.0313530816,0,100000.0
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863,51272.937825520836,44422.19020724826,45.92444453026643,0,0,51055.307454427086,44308.3983344184,0,100000.0
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605,51476.5880859375,44537.68980034722,39.37057407230424,0,0,51272.937825520836,44422.19020724826,0,100000.0
2021-11-22,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783,51651.08059895833,44646.5255967882,21.55438644061384,0,0,51476.5880859375,44537.68980034722,0,100000.0
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,51819.6767578125,44757.224652777775,27.0751424431556,0,0,51651.08059895833,44646.5255967882,0,100000.0
2021-11-24,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789,51960.28912760417,44863.06615668403,28.014925084856273,0,0,51819.6767578125,44757.224652777775,0,100000.0
2021-11-25,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248,52104.27890625,44967.6462782118,31.522091989676525,0,0,51960.28912760417,44863.06615668403,0,100000.0
2021-11-26,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221,52217.29010416667,45064.22063259548,27.647148970398064,0,0,52104.27890625,44967.6462782118,0,100000.0
2021-11-27,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714,52322.11953125,45163.14837239583,30.38624559064523,0,0,52217.29010416667,45064.22063259548,0,100000.0
2021-11-28,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357,52452.30504557292,45268.15686848958,34.22423403884552,0,0,52322.11953125,45163.14837239583,0,100000.0
2021-11-29,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356,52600.90231119792,45376.78687065972,38.35609548239908,0,0,52452.30504557292,45268.15686848958,0,100000.0
2021-11-30,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618,52749.2646484375,45481.92907986111,42.860506046949624,0,0,52600.90231119792,45376.78687065972,0,100000.0
2021-12-01,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307,52908.23837890625,45587.16437717014,42.90606701140805,0,0,52749.2646484375,45481.92907986111,0,100000.0
2021-12-02,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686,53047.65764973958,45690.737114800344,48.80606279756525,0,0,52908.23837890625,45587.16437717014,0,100000.0
2021-12-03,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215,53153.730078125,45788.729063585066,39.30978111789746,0,0,53047.65764973958,45690.737114800344,0,100000.0
2021-12-04,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469,53206.93177083333,45873.85902777778,28.10217705156151,0,0,53153.730078125,45788.729063585066,0,100000.0
2021-12-05,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161,53247.04049479167,45960.258626302086,29.796559194390397,0,0,53206.93177083333,45873.85902777778,0,100000.0
2021-12-06,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001,53303.57805989583,46050.602294921875,36.99542843429127,0,0,53247.04049479167,45960.258626302086,0,100000.0
2021-12-07,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852,53339.700423177084,46139.203488498264,33.471057212183695,0,0,53303.57805989583,46050.602294921875,0,100000.0
2021-12-08,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446,53380.698470052084,46226.32130533854,35.33010321188529,0,0,53339.700423177084,46139.203488498264,0,100000.0
2021-12-09,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251,53398.01917317708,46305.2809624566,27.693089477003497,0,0,53380.698470052084,46226.32130533854,0,100000.0
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,53421.47763671875,46382.57604166667,32.664981802006,0,0,53398.01917317708,46305.2809624566,0,100000.0
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,53434.55419921875,46460.49801432292,35.74232244014945,0,0,53421.47763671875,46382.57604166667,0,100000.0
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,53459.56578776042,46536.31238606771,29.48194354177535,0,0,53434.55419921875,46460.49801432292,0,100000.0
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,53456.98642578125,46601.866606987845,22.63746514125036,0,0,53459.56578776042,46536.31238606771,0,100000.0
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,53462.05432942708,46665.04105360243,23.42054570822367,0,0,53456.98642578125,46601.866606987845,0,100000.0
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,53497.065690104166,46735.65057508681,30.719431313716868,0,0,53462.05432942708,46665.04105360243,0,100000.0
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,53520.934342447916,46804.71264105903,30.052895849712982,0,0,53497.065690104166,46735.65057508681,0,100000.0
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,53516.6390625,46866.98796115451,32.111782440806635,0,0,53520.934342447916,46804.71264105903,0,100000.0
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,53495.8857421875,46932.56416015625,43.05076795620028,0,0,53516.6390625,46866.98796115451,0,100000.0
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,53477.565104166664,46996.37267795139,42.1228073055252,0,0,53495.8857421875,46932.56416015625,0,100000.0
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,53457.2203125,47058.08236219618,38.32457451507863,0,0,53477.565104166664,46996.37267795139,0,100000.0
2021-12-21,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928,53452.140852864584,47120.58118489583,45.04480376633067,0,0,53457.2203125,47058.08236219618,0,100000.0
2021-12-22,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559,53459.827473958336,47182.68178710937,44.76102534166894,0,0,53452.140852864584,47120.58118489583,0,100000.0
2021-12-23,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108,53475.025390625,47248.51437174479,59.03179506897241,0,0,53459.827473958336,47182.68178710937,0,100000.0
2021-12-24,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228,53507.35852864583,47313.680365668406,60.62667746118497,0,0,53475.025390625,47248.51437174479,0,100000.0
2021-12-25,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914,53518.78512369792,47373.64954969618,53.53139720509353,0,0,53507.35852864583,47313.680365668406,0,100000.0
2021-12-26,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926,53534.677734375,47434.2267578125,52.409775379529485,0,0,53518.78512369792,47373.64954969618,0,100000.0
2021-12-27,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758,53549.765950520836,47493.29971788194,66.87481970841235,0,0,53534.677734375,47434.2267578125,0,100000.0
2021-12-28,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883,53554.21487630208,47536.24857313368,53.36835303786996,0,0,53549.765950520836,47493.29971788194,0,100000.0
2021-12-29,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299,53548.198404947914,47574.2004828559,40.81722814773421,0,0,53554.21487630208,47536.24857313368,0,100000.0
2021-12-30,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018,53534.29088541667,47616.43995768229,48.10437033135721,0,0,53548.198404947914,47574.2004828559,0,100000.0
2021-12-31,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400,53509.11357421875,47650.64555664062,50.42531236988238,0,0,53534.29088541667,47616.43995768229,0,100000.0
2022-01-01,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004,53489.62555338542,47680.819026692705,53.22435248283422,0,0,53509.11357421875,47650.64555664062,0,100000.0
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547,53467.96383463542,47702.96951497396,52.41830916701698,0,0,53489.62555338542,47680.819026692705,0,100000.0
2022-01-03,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362,53423.83639322917,47718.69314778646,48.482428989842795,0,0,53467.96383463542,47702.96951497396,0,100000.0
2022-01-04,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905,53367.703385416666,47734.368223741316,37.75892126628485,0,0,53423.83639322917,47718.69314778646,0,100000.0
2022-01-05,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859,53340.68567708333,47748.847564019095,32.47334264311077,0,0,53367.703385416666,47734.368223741316,0,100000.0
2022-01-06,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289,53316.26516927083,47769.94276801215,19.95218569980453,0,0,53340.68567708333,47748.847564019095,0,100000.0
2022-01-07,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520,53275.98583984375,47791.150938585066,17.496372967237605,0,0,53316.26516927083,47769.94276801215,0,100000.0
2022-01-08,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845,53249.736100260416,47803.421999782986,19.02031407818751,0,0,53275.98583984375,47791.150938585066,0,100000.0
2022-01-09,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372,53222.320638020836,47810.98942599826,17.837799219251238,0,0,53249.736100260416,47803.421999782986,0,100000.0
2022-01-10,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331,53186.97057291667,47824.86691080729,17.939940710934863,0,0,53222.320638020836,47810.98942599826,0,100000.0
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,53168.410416666666,47843.08278537326,29.112774420895832,0,0,53186.97057291667,47824.86691080729,0,100000.0
2022-01-12,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689,53142.215494791664,47865.743408203125,39.32245427318429,0,0,53168.410416666666,47843.08278537326,0,100000.0
2022-01-13,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082,53095.67568359375,47882.30311957465,31.371170259822918,0,0,53142.215494791664,47865.743408203125,0,100000.0
2022-01-14,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399,53056.645182291664,47901.83060438368,36.57907686573143,0,0,53095.67568359375,47882.30311957465,0,100000.0
2022-01-15,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298,53022.56083984375,47923.02407226562,28.81740334147797,0,0,53056.645182291664,47901.83060438368,0,100000.0
2022-01-16,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845,52979.52347005208,47957.157904730906,29.590442078369378,0,0,53022.56083984375,47923.02407226562,0,100000.0
2022-01-17,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261,52937.77623697917,47982.83787434896,29.65846045650656,0,0,52979.52347005208,47957.157904730906,0,100000.0
2022-01-18,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227,52933.874837239586,48011.471180555556,32.224697977368066,0,0,52937.77623697917,47982.83787434896,0,100000.0
2022-01-19,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258,52942.6302734375,48037.73492838542,38.88690367715667,0,0,52933.874837239586,48011.471180555556,0,100000.0
2022-01-20,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940,52918.512858072914,48060.82944335938,36.010169439248834,0,0,52942.6302734375,48037.73492838542,0,100000.0
2022-01-21,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031,52848.198014322916,48071.62796223958,27.795512270243293,0,0,52918.512858072914,48060.82944335938,0,100000.0
2022-01-22,35030.25,36688.8125,34349.25,36471.58984375,39714385405,52783.11884765625,48084.39935980903,23.683173406180003,0,0,52848.198014322916,48071.62796223958,0,100000.0
2022-01-23,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951,52729.453938802086,48092.20687934028,29.59206425019184,0,0,52783.11884765625,48084.39935980903,0,100000.0
2022-01-24,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597,52674.83551432292,48098.701161024306,31.667906144158763,0,0,52729.453938802086,48092.20687934028,0,100000.0
2022-01-25,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594,52630.821126302086,48106.15805121528,28.550258471476553,0,0,52674.83551432292,48098.701161024306,0,100000.0
2022-01-26,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034,52595.967610677086,48116.54072265625,21.305178036973572,0,0,52630.821126302086,48106.15805121528,0,100000.0
2022-01-27,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629,52559.083203125,48126.54366319445,25.859279569163604,0,0,52595.967610677086,48116.54072265625,0,100000.0
2022-01-28,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523,52509.028515625,48132.86044921875,26.753990348543056,0,0,52559.083203125,48126.54366319445,0,100000.0
2022-01-29,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075,52425.87216796875,48134.71069878472,28.481444240645388,0,0,52509.028515625,48132.86044921875,0,100000.0
2022-01-30,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444,52344.2564453125,48137.46496310764,28.104465431724464,0,0,52425.87216796875,48134.71069878472,0,100000.0
2022-01-31,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465,52263.282877604164,48138.40611979167,33.7165432765767,0,0,52344.2564453125,48137.46496310764,0,100000.0
2022-02-01,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328,52176.869303385414,48136.95406901042,34.481511001811725,0,0,52263.282877604164,48138.40611979167,0,100000.0
2022-02-02,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416,52055.520735677084,48131.5361328125,31.374485536718225,0,0,52176.869303385414,48136.95406901042,0,100000.0
2022-02-03,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769,51903.79700520833,48106.419845920136,35.30912221822555,0,0,52055.520735677084,48131.5361328125,0,100000.0
2022-02-04,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792,51801.25442708333,48092.58587239583,70.80128253666703,0,0,51903.79700520833,48106.419845920136,0,100000.0
2022-02-05,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215,51696.865397135414,48082.92748480903,79.80202608031831,0,0,51801.25442708333,48092.58587239583,0,100000.0
2022-02-06,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334,51592.23382161458,48067.65832248264,79.27150029761228,0,0,51696.865397135414,48082.92748480903,0,100000.0
2022-02-07,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926,51501.13971354167,48057.47897135417,81.1596240393915,0,0,51592.23382161458,48067.65832248264,0,100000.0
2022-02-08,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868,51389.753515625,48049.18155381944,81.1244038057329,0,0,51501.13971354167,48057.47897135417,0,100000.0
2022-02-09,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300,51292.23466796875,48037.01907552083,82.19291335276185,0,0,51389.753515625,48049.18155381944,0,100000.0
2022-02-10,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537,51176.934798177084,48024.85256076389,76.52358842034432,0,0,51292.23466796875,48037.01907552083,0,100000.0
2022-02-11,42407.9375,43810.83203125,42114.5390625,43571.12890625,26954925781,51052.65491536458,48005.98607855903,68.30916176599341,0,0,51176.934798177084,48024.85256076389,0,100000.0
2022-02-12,42244.46875,42992.55078125,41852.57421875,42412.30078125,18152390304,50891.40924479167,47978.473470052086,66.50955101107473,0,0,51052.65491536458,48005.98607855903,0,100000.0
2022-02-13,42197.515625,42693.0546875,41950.94140625,42236.56640625,14741589015,50735.620377604166,47952.133799913194,67.45126296750058,0,0,50891.40924479167,47978.473470052086,0,100000.0
2022-02-14,42586.91796875,42775.77734375,41681.95703125,42157.3984375,20827783012,50577.56455078125,47915.18598090278,66.97696621351491,0,0,50735.620377604166,47952.133799913194,0,100000.0
2022-02-15,44575.203125,44667.21875,42491.03515625,42586.46484375,22721659051,50432.14059244792,47883.173990885414,71.10801326731722,0,0,50577.56455078125,47915.18598090278,0,100000.0
2022-02-16,43961.859375,44578.27734375,43456.69140625,44578.27734375,19792547657,50262.972819010414,47845.45708550347,77.73036202882531,0,0,50432.14059244792,47883.173990885414,0,100000.0
2022-02-17,40538.01171875,44132.97265625,40249.37109375,43937.0703125,26246662813,50050.849283854164,47807.48678385417,60.666638260162365,0,0,50262.972819010414,47845.45708550347,0,100000.0
2022-02-18,40030.9765625,40929.15234375,39637.6171875,40552.1328125,23310007704,49866.02265625,47783.060536024306,43.88588802108891,0,0,50050.849283854164,47807.48678385417,0,100000.0
2022-02-19,40122.15625,40418.87890625,39713.05859375,40026.0234375,13736557863,49694.605078125,47756.44060329861,44.52785032576911,0,0,49866.02265625,47783.060536024306,0,100000.0
2022-02-20,38431.37890625,40119.890625,38112.8125,40118.1015625,18340576452,49503.253092447914,47732.37817925347,34.41432166552276,0,0,49694.605078125,47756.44060329861,0,100000.0
2022-02-21,37075.28125,39394.4375,36950.4765625,38423.2109375,29280402798,49304.456803385416,47706.643511284725,23.365626631159103,0,0,49503.253092447914,47732.37817925347,0,100000.0
2022-02-22,38286.02734375,38359.85546875,36488.93359375,37068.76953125,25493150450,49098.17516276042,47684.69232855903,28.608167441812483,0,0,49304.456803385416,47706.643511284725,0,100000.0
2022-02-23,37296.5703125,39122.39453125,37201.81640625,38285.28125,21849073843,48905.94830729167,47662.91121961806,25.55029169148513,0,0,49098.17516276042,47684.69232855903,0,100000.0
2022-02-24,38332.609375,38968.83984375,34459.21875,37278.56640625,46383802093,48738.03349609375,47631.52612847222,32.15844174179894,0,0,48905.94830729167,47662.91121961806,0,100000.0
2022-02-25,39214.21875,39630.32421875,38111.34375,38333.74609375,26545599159,48559.6341796875,47606.068435329864,38.90163680739754,0,0,48738.03349609375,47631.52612847222,0,100000.0
2022-02-26,39105.1484375,40005.34765625,38702.53515625,39213.08203125,17467554129,48366.94404296875,47574.30984157986,39.04927259131034,0,0,48559.6341796875,47606.068435329864,0,100000.0
2022-02-27,37709.78515625,39778.94140625,37268.9765625,39098.69921875,23450127612,48165.451985677086,47544.16711154514,35.69169171862005,0,0,48366.94404296875,47574.30984157986,0,100000.0
2022-02-28,43193.234375,43760.45703125,37518.21484375,37706.0,35690014104,48014.404296875,47528.23913845486,51.45915389999837,0,0,48165.451985677086,47544.16711154514,0,100000.0
2022-03-01,44354.63671875,44793.6015625,42952.5859375,43194.50390625,32479047645,47875.65621744792,47515.57873263889,49.44718586127298,0,0,48014.404296875,47528.23913845486,0,100000.0
